2,0.900,0.909,0.909,0.822,0.848
3,0.711,0.909,0.909,0.822,0.848
4,0.711,0.909,0.909,0.822,0.848
5,0.711,0.909,0.909,0.822,0.848
6,0.711,0.909,0.909,0.822,0.848
7,0.711,0.909,0.909,0.822,0.848
8,0.711,0.909,0.909,0.822,0.848
9,0.711,0.909,0.909,0.822,0.848
10,0.711,0.909,0.909,0.822,0.848
11,0.711,0.909,0.909,0.822,0.848
12,0.900,0.909,0.909,0.822,0.848
