2,0.818,0.525,0.849,0.813,0.822
3,0.818,0.525,0.798,0.790,0.782
4,0.818,0.525,0.756,0.753,0.736
5,0.818,0.525,0.722,0.703,0.685
6,0.818,0.525,0.693,0.641,0.631
7,0.818,0.525,0.668,0.570,0.576
8,0.818,0.525,0.646,0.491,0.521
9,0.818,0.525,0.627,0.407,0.469
