2,0.900,0.967,0.950,0.830,0.835
3,0.900,0.933,0.900,0.839,0.758
4,0.900,0.900,0.850,0.848,0.690
5,0.900,0.867,0.800,0.858,0.630
6,0.900,0.833,0.750,0.867,0.579
7,0.900,0.800,0.700,0.877,0.537
8,0.900,0.767,0.650,0.887,0.503
9,0.900,0.733,0.600,0.897,0.477
10,0.900,0.700,0.550,0.907,0.460
11,1.000,0.667,0.500,0.918,0.452
