2,0.900,0.967,0.950,0.830,0.835
3,0.818,0.967,0.950,0.830,0.835
4,0.818,0.967,0.950,0.830,0.835
5,0.818,0.967,0.950,0.830,0.835
6,0.818,0.967,0.950,0.830,0.835
7,0.818,0.967,0.950,0.830,0.835
8,0.818,0.967,0.950,0.830,0.835
9,0.818,0.967,0.950,0.830,0.835
10,0.818,0.967,0.950,0.830,0.835
11,0.900,0.967,0.950,0.830,0.835
